Nome da Origem;Data;Temp. Ins. (C)
temperatura_historico_DF_01.csv;25/04/2019;18,7
temperatura_historico_DF_01.csv;25/04/2019;18,5
temperatura_historico_DF_01.csv;25/04/2019;18,1
temperatura_historico_DF_01.csv;25/04/2019;19,5
temperatura_historico_DF_01.csv;25/04/2019;20,4
temperatura_historico_DF_01.csv;25/04/2019;21
temperatura_historico_DF_01.csv;25/04/2019;22,6
temperatura_historico_DF_01.csv;25/04/2019;24,1
temperatura_historico_DF_01.csv;25/04/2019;23,8
temperatura_historico_DF_01.csv;25/04/2019;24,8
temperatura_historico_DF_01.csv;25/04/2019;25,2
temperatura_historico_DF_01.csv;25/04/2019;25,7
temperatura_historico_DF_01.csv;25/04/2019;25,5
temperatura_historico_DF_01.csv;25/04/2019;25,3
temperatura_historico_DF_01.csv;25/04/2019;23,6
temperatura_historico_DF_01.csv;25/04/2019;22,2
temperatura_historico_DF_01.csv;25/04/2019;21,4
temperatura_historico_DF_01.csv;26/04/2019;20,7
temperatura_historico_DF_01.csv;26/04/2019;20,3
temperatura_historico_DF_01.csv;26/04/2019;20,2
temperatura_historico_DF_01.csv;26/04/2019;19,7
temperatura_historico_DF_01.csv;26/04/2019;19,4
temperatura_historico_DF_01.csv;26/04/2019;19,1
temperatura_historico_DF_01.csv;26/04/2019;19
temperatura_historico_DF_01.csv;26/04/2019;18,7
temperatura_historico_DF_01.csv;26/04/2019;18,3
temperatura_historico_DF_01.csv;26/04/2019;18,2
temperatura_historico_DF_01.csv;26/04/2019;18,6
temperatura_historico_DF_01.csv;26/04/2019;20
temperatura_historico_DF_01.csv;26/04/2019;21,4
temperatura_historico_DF_01.csv;26/04/2019;22,6
temperatura_historico_DF_01.csv;26/04/2019;23,7
temperatura_historico_DF_01.csv;26/04/2019;23,6
temperatura_historico_DF_01.csv;26/04/2019;24,4
temperatura_historico_DF_01.csv;26/04/2019;25,2
temperatura_historico_DF_01.csv;26/04/2019;25,2
temperatura_historico_DF_01.csv;26/04/2019;25,4
temperatura_historico_DF_01.csv;26/04/2019;25,4
temperatura_historico_DF_01.csv;26/04/2019;23,9
temperatura_historico_DF_01.csv;26/04/2019;22,8
temperatura_historico_DF_01.csv;26/04/2019;21,9
temperatura_historico_DF_01.csv;27/04/2019;21,1
temperatura_historico_DF_01.csv;27/04/2019;21,4
temperatura_historico_DF_01.csv;27/04/2019;20,5
temperatura_historico_DF_01.csv;27/04/2019;20,4
temperatura_historico_DF_01.csv;27/04/2019;20,1
temperatura_historico_DF_01.csv;27/04/2019;19,3
temperatura_historico_DF_01.csv;27/04/2019;17,4
temperatura_historico_DF_01.csv;27/04/2019;18
temperatura_historico_DF_01.csv;27/04/2019;17,5
temperatura_historico_DF_01.csv;27/04/2019;19,2
temperatura_historico_DF_01.csv;27/04/2019;19,4
temperatura_historico_DF_01.csv;27/04/2019;21,4
temperatura_historico_DF_01.csv;27/04/2019;22,1
temperatura_historico_DF_01.csv;27/04/2019;23,2
temperatura_historico_DF_01.csv;27/04/2019;24,4
temperatura_historico_DF_01.csv;27/04/2019;25,7
temperatura_historico_DF_01.csv;27/04/2019;25,9
temperatura_historico_DF_01.csv;27/04/2019;26,3
temperatura_historico_DF_01.csv;27/04/2019;25,8
temperatura_historico_DF_01.csv;27/04/2019;25,9
temperatura_historico_DF_01.csv;27/04/2019;26,3
temperatura_historico_DF_01.csv;27/04/2019;24,2
temperatura_historico_DF_01.csv;27/04/2019;22,3
temperatura_historico_DF_01.csv;27/04/2019;22,3
temperatura_historico_DF_01.csv;28/04/2019;21,7
temperatura_historico_DF_01.csv;28/04/2019;21,6
temperatura_historico_DF_01.csv;28/04/2019;21
temperatura_historico_DF_01.csv;28/04/2019;20,5
temperatura_historico_DF_01.csv;28/04/2019;17,8
temperatura_historico_DF_01.csv;28/04/2019;18,3
temperatura_historico_DF_01.csv;28/04/2019;19,6
temperatura_historico_DF_01.csv;28/04/2019;19,3
temperatura_historico_DF_01.csv;28/04/2019;18,1
temperatura_historico_DF_01.csv;28/04/2019;18,6
temperatura_historico_DF_01.csv;28/04/2019;17,4
temperatura_historico_DF_01.csv;28/04/2019;22,5
temperatura_historico_DF_01.csv;28/04/2019;23,6
temperatura_historico_DF_01.csv;28/04/2019;24,9
temperatura_historico_DF_01.csv;28/04/2019;25,4
temperatura_historico_DF_01.csv;28/04/2019;27
temperatura_historico_DF_01.csv;28/04/2019;28
temperatura_historico_DF_01.csv;28/04/2019;28,1
temperatura_historico_DF_01.csv;28/04/2019;26,9
temperatura_historico_DF_01.csv;28/04/2019;28,5
temperatura_historico_DF_01.csv;28/04/2019;26,4
temperatura_historico_DF_01.csv;28/04/2019;25
temperatura_historico_DF_01.csv;28/04/2019;23,8
temperatura_historico_DF_01.csv;28/04/2019;21,6
temperatura_historico_DF_01.csv;29/04/2019;20,1
temperatura_historico_DF_01.csv;29/04/2019;19,4
temperatura_historico_DF_01.csv;29/04/2019;19,7
temperatura_historico_DF_01.csv;29/04/2019;18,6
temperatura_historico_DF_01.csv;29/04/2019;18,4
temperatura_historico_DF_01.csv;29/04/2019;18,6
temperatura_historico_DF_01.csv;29/04/2019;18
temperatura_historico_DF_01.csv;29/04/2019;17,6
temperatura_historico_DF_01.csv;29/04/2019;17,1
temperatura_historico_DF_01.csv;29/04/2019;16,7
temperatura_historico_DF_01.csv;29/04/2019;17,4
temperatura_historico_DF_01.csv;29/04/2019;23
temperatura_historico_DF_01.csv;29/04/2019;23,7
temperatura_historico_DF_01.csv;29/04/2019;24,6
temperatura_historico_DF_01.csv;29/04/2019;25,5
temperatura_historico_DF_01.csv;29/04/2019;26,6
temperatura_historico_DF_01.csv;29/04/2019;28
temperatura_historico_DF_01.csv;29/04/2019;28,2
temperatura_historico_DF_01.csv;29/04/2019;29
temperatura_historico_DF_01.csv;29/04/2019;26,9
temperatura_historico_DF_01.csv;29/04/2019;25,8
temperatura_historico_DF_01.csv;29/04/2019;25,1
temperatura_historico_DF_01.csv;29/04/2019;24
temperatura_historico_DF_01.csv;29/04/2019;23,7
temperatura_historico_DF_01.csv;30/04/2019;23,3
temperatura_historico_DF_01.csv;30/04/2019;21,6
temperatura_historico_DF_01.csv;30/04/2019;21,9
temperatura_historico_DF_01.csv;30/04/2019;20,8
temperatura_historico_DF_01.csv;30/04/2019;20,4
temperatura_historico_DF_01.csv;30/04/2019;20,4
temperatura_historico_DF_01.csv;30/04/2019;19,7
temperatura_historico_DF_01.csv;30/04/2019;19,6
temperatura_historico_DF_01.csv;30/04/2019;18
temperatura_historico_DF_01.csv;30/04/2019;18,2
temperatura_historico_DF_01.csv;30/04/2019;18,2
temperatura_historico_DF_01.csv;30/04/2019;21,3
temperatura_historico_DF_01.csv;30/04/2019;22,2
temperatura_historico_DF_01.csv;30/04/2019;24
temperatura_historico_DF_01.csv;30/04/2019;24,5
temperatura_historico_DF_01.csv;30/04/2019;25,4
temperatura_historico_DF_01.csv;30/04/2019;24,6
temperatura_historico_DF_01.csv;30/04/2019;24,1
temperatura_historico_DF_01.csv;30/04/2019;26,3
temperatura_historico_DF_01.csv;30/04/2019;25,2
temperatura_historico_DF_01.csv;30/04/2019;24,4
temperatura_historico_DF_01.csv;30/04/2019;23
temperatura_historico_DF_01.csv;30/04/2019;21,5
temperatura_historico_DF_01.csv;30/04/2019;20,5
temperatura_historico_DF_01.csv;01/05/2019;19,3
temperatura_historico_DF_01.csv;01/05/2019;19
temperatura_historico_DF_01.csv;01/05/2019;18,3
temperatura_historico_DF_01.csv;01/05/2019;18,2
temperatura_historico_DF_01.csv;01/05/2019;17,8
temperatura_historico_DF_01.csv;01/05/2019;17,6
temperatura_historico_DF_01.csv;01/05/2019;17,5
temperatura_historico_DF_01.csv;01/05/2019;17,4
temperatura_historico_DF_01.csv;01/05/2019;17,3
temperatura_historico_DF_01.csv;01/05/2019;17,2
temperatura_historico_DF_01.csv;01/05/2019;18,3
temperatura_historico_DF_01.csv;01/05/2019;21,5
temperatura_historico_DF_01.csv;01/05/2019;22,7
temperatura_historico_DF_01.csv;01/05/2019;23,9
temperatura_historico_DF_01.csv;01/05/2019;25
temperatura_historico_DF_01.csv;01/05/2019;26,1
temperatura_historico_DF_01.csv;01/05/2019;26,6
temperatura_historico_DF_01.csv;01/05/2019;26,4
temperatura_historico_DF_01.csv;01/05/2019;21,1
temperatura_historico_DF_01.csv;01/05/2019;21,3
temperatura_historico_DF_01.csv;01/05/2019;22,2
temperatura_historico_DF_01.csv;01/05/2019;20,7
temperatura_historico_DF_01.csv;01/05/2019;20,1
temperatura_historico_DF_01.csv;01/05/2019;20,6
temperatura_historico_DF_01.csv;02/05/2019;20,7
temperatura_historico_DF_01.csv;02/05/2019;19,9
temperatura_historico_DF_01.csv;02/05/2019;19,4
temperatura_historico_DF_01.csv;02/05/2019;19,8
temperatura_historico_DF_01.csv;02/05/2019;19,4
temperatura_historico_DF_01.csv;02/05/2019;19,7
temperatura_historico_DF_01.csv;02/05/2019;19,9
temperatura_historico_DF_01.csv;02/05/2019;19,4
temperatura_historico_DF_01.csv;02/05/2019;18,8
temperatura_historico_DF_01.csv;02/05/2019;18,7
temperatura_historico_DF_01.csv;02/05/2019;18,5
temperatura_historico_DF_01.csv;02/05/2019;22,4
temperatura_historico_DF_01.csv;02/05/2019;23,7
temperatura_historico_DF_01.csv;02/05/2019;25
temperatura_historico_DF_01.csv;02/05/2019;26,2
temperatura_historico_DF_01.csv;02/05/2019;27
temperatura_historico_DF_01.csv;02/05/2019;27
temperatura_historico_DF_01.csv;02/05/2019;25,4
temperatura_historico_DF_01.csv;02/05/2019;20,1
temperatura_historico_DF_01.csv;02/05/2019;22,4
temperatura_historico_DF_01.csv;02/05/2019;21,9
temperatura_historico_DF_01.csv;02/05/2019;21
temperatura_historico_DF_01.csv;02/05/2019;19,8
temperatura_historico_DF_01.csv;02/05/2019;19,6
temperatura_historico_DF_01.csv;03/05/2019;19,7
temperatura_historico_DF_01.csv;03/05/2019;19,9
temperatura_historico_DF_01.csv;03/05/2019;19,6
temperatura_historico_DF_01.csv;03/05/2019;18,9
temperatura_historico_DF_01.csv;03/05/2019;18,2
temperatura_historico_DF_01.csv;03/05/2019;18,9
temperatura_historico_DF_01.csv;03/05/2019;18,5
temperatura_historico_DF_01.csv;03/05/2019;18,3
temperatura_historico_DF_01.csv;03/05/2019;18,9
temperatura_historico_DF_01.csv;03/05/2019;18,6
temperatura_historico_DF_01.csv;03/05/2019;18,9
temperatura_historico_DF_01.csv;03/05/2019;19,5
temperatura_historico_DF_01.csv;03/05/2019;20
temperatura_historico_DF_01.csv;03/05/2019;20,9
temperatura_historico_DF_01.csv;03/05/2019;22,4
temperatura_historico_DF_01.csv;03/05/2019;23,2
temperatura_historico_DF_01.csv;03/05/2019;24,3
temperatura_historico_DF_01.csv;03/05/2019;26
temperatura_historico_DF_01.csv;03/05/2019;26,3
temperatura_historico_DF_01.csv;03/05/2019;25,3
temperatura_historico_DF_01.csv;03/05/2019;25,7
temperatura_historico_DF_01.csv;03/05/2019;23,5
temperatura_historico_DF_01.csv;03/05/2019;23,1
temperatura_historico_DF_01.csv;03/05/2019;22,2
temperatura_historico_DF_01.csv;04/05/2019;20,7
temperatura_historico_DF_01.csv;04/05/2019;21
temperatura_historico_DF_01.csv;04/05/2019;20,7
temperatura_historico_DF_01.csv;04/05/2019;20,2
temperatura_historico_DF_01.csv;04/05/2019;20,1
temperatura_historico_DF_01.csv;04/05/2019;20,1
temperatura_historico_DF_01.csv;04/05/2019;19,9
temperatura_historico_DF_01.csv;04/05/2019;19,9
temperatura_historico_DF_01.csv;04/05/2019;20
temperatura_historico_DF_01.csv;04/05/2019;19,8
temperatura_historico_DF_01.csv;04/05/2019;20
temperatura_historico_DF_01.csv;04/05/2019;20,4
temperatura_historico_DF_01.csv;04/05/2019;21
temperatura_historico_DF_01.csv;04/05/2019;21,7
temperatura_historico_DF_01.csv;04/05/2019;24,4
temperatura_historico_DF_01.csv;04/05/2019;24,2
temperatura_historico_DF_01.csv;04/05/2019;24,8
temperatura_historico_DF_01.csv;04/05/2019;26,4
temperatura_historico_DF_01.csv;04/05/2019;25,2
temperatura_historico_DF_01.csv;04/05/2019;25,7
temperatura_historico_DF_01.csv;04/05/2019;24,7
temperatura_historico_DF_01.csv;04/05/2019;23,6
temperatura_historico_DF_01.csv;04/05/2019;22,8
temperatura_historico_DF_01.csv;04/05/2019;22,1
temperatura_historico_DF_01.csv;05/05/2019;21,7
temperatura_historico_DF_01.csv;05/05/2019;21,3
temperatura_historico_DF_01.csv;05/05/2019;21
temperatura_historico_DF_01.csv;05/05/2019;20,5
temperatura_historico_DF_01.csv;05/05/2019;19,9
temperatura_historico_DF_01.csv;05/05/2019;19,6
temperatura_historico_DF_01.csv;05/05/2019;19,3
temperatura_historico_DF_01.csv;05/05/2019;19
temperatura_historico_DF_01.csv;05/05/2019;18,9
temperatura_historico_DF_01.csv;05/05/2019;18,9
temperatura_historico_DF_01.csv;05/05/2019;18,7
temperatura_historico_DF_01.csv;05/05/2019;20,2
temperatura_historico_DF_01.csv;05/05/2019;21,1
temperatura_historico_DF_01.csv;05/05/2019;22,5
temperatura_historico_DF_01.csv;05/05/2019;24
temperatura_historico_DF_01.csv;05/05/2019;24,7
temperatura_historico_DF_01.csv;05/05/2019;25,3
temperatura_historico_DF_01.csv;05/05/2019;26,4
temperatura_historico_DF_01.csv;05/05/2019;25,2
temperatura_historico_DF_01.csv;05/05/2019;26,6
temperatura_historico_DF_01.csv;05/05/2019;25,8
temperatura_historico_DF_01.csv;05/05/2019;23,9
temperatura_historico_DF_01.csv;05/05/2019;22,9
temperatura_historico_DF_01.csv;05/05/2019;22,2
temperatura_historico_DF_01.csv;06/05/2019;21,4
temperatura_historico_DF_01.csv;06/05/2019;20,9
temperatura_historico_DF_01.csv;06/05/2019;20,4
temperatura_historico_DF_01.csv;06/05/2019;20,2
temperatura_historico_DF_01.csv;06/05/2019;19,9
temperatura_historico_DF_01.csv;06/05/2019;19,4
temperatura_historico_DF_01.csv;06/05/2019;18,4
temperatura_historico_DF_01.csv;06/05/2019;19,4
temperatura_historico_DF_01.csv;06/05/2019;17,8
temperatura_historico_DF_01.csv;06/05/2019;18,6
temperatura_historico_DF_01.csv;06/05/2019;19,1
temperatura_historico_DF_01.csv;06/05/2019;20,8
temperatura_historico_DF_01.csv;06/05/2019;22,1
temperatura_historico_DF_01.csv;06/05/2019;23,2
temperatura_historico_DF_01.csv;06/05/2019;24,2
temperatura_historico_DF_01.csv;06/05/2019;25,4
temperatura_historico_DF_01.csv;06/05/2019;26,2
temperatura_historico_DF_01.csv;06/05/2019;26,7
temperatura_historico_DF_01.csv;06/05/2019;26,6
temperatura_historico_DF_01.csv;06/05/2019;26,6
temperatura_historico_DF_01.csv;06/05/2019;25,4
temperatura_historico_DF_01.csv;06/05/2019;24,2
temperatura_historico_DF_01.csv;06/05/2019;22
temperatura_historico_DF_01.csv;06/05/2019;22,6
temperatura_historico_DF_01.csv;07/05/2019;21,5
temperatura_historico_DF_01.csv;07/05/2019;21,5
temperatura_historico_DF_01.csv;07/05/2019;20,8
temperatura_historico_DF_01.csv;07/05/2019;18,7
temperatura_historico_DF_01.csv;07/05/2019;20,4
temperatura_historico_DF_01.csv;07/05/2019;20
temperatura_historico_DF_01.csv;07/05/2019;19,4
temperatura_historico_DF_01.csv;07/05/2019;19,3
temperatura_historico_DF_01.csv;07/05/2019;17
temperatura_historico_DF_01.csv;07/05/2019;16,7
temperatura_historico_DF_01.csv;07/05/2019;16,9
temperatura_historico_DF_01.csv;07/05/2019;22,6
temperatura_historico_DF_01.csv;07/05/2019;23,1
temperatura_historico_DF_01.csv;07/05/2019;24,2
temperatura_historico_DF_01.csv;07/05/2019;25,5
temperatura_historico_DF_01.csv;07/05/2019;26,4
temperatura_historico_DF_01.csv;07/05/2019;27,1
temperatura_historico_DF_01.csv;07/05/2019;27,4
temperatura_historico_DF_01.csv;07/05/2019;27,5
temperatura_historico_DF_01.csv;07/05/2019;27,7
temperatura_historico_DF_01.csv;07/05/2019;25,8
temperatura_historico_DF_01.csv;07/05/2019;24,5
temperatura_historico_DF_01.csv;07/05/2019;23,7
temperatura_historico_DF_01.csv;07/05/2019;23,2
temperatura_historico_DF_01.csv;08/05/2019;22,4
temperatura_historico_DF_01.csv;08/05/2019;22,3
temperatura_historico_DF_01.csv;08/05/2019;21,6
temperatura_historico_DF_01.csv;08/05/2019;21,5
temperatura_historico_DF_01.csv;08/05/2019;21,5
temperatura_historico_DF_01.csv;08/05/2019;20,9
temperatura_historico_DF_01.csv;08/05/2019;19,8
temperatura_historico_DF_01.csv;08/05/2019;19,9
temperatura_historico_DF_01.csv;08/05/2019;19,6
temperatura_historico_DF_01.csv;08/05/2019;17,5
temperatura_historico_DF_01.csv;08/05/2019;19,4
temperatura_historico_DF_01.csv;08/05/2019;22,4
temperatura_historico_DF_01.csv;08/05/2019;23,2
temperatura_historico_DF_01.csv;08/05/2019;24,8
temperatura_historico_DF_01.csv;08/05/2019;25,9
temperatura_historico_DF_01.csv;08/05/2019;26,8
temperatura_historico_DF_01.csv;08/05/2019;26,8
temperatura_historico_DF_01.csv;08/05/2019;28
temperatura_historico_DF_01.csv;08/05/2019;28
temperatura_historico_DF_01.csv;08/05/2019;27,7
temperatura_historico_DF_01.csv;08/05/2019;27,1
temperatura_historico_DF_01.csv;08/05/2019;25,4
temperatura_historico_DF_01.csv;08/05/2019;24
temperatura_historico_DF_01.csv;08/05/2019;23,7
temperatura_historico_DF_01.csv;09/05/2019;23,1
temperatura_historico_DF_01.csv;09/05/2019;22,6
temperatura_historico_DF_01.csv;09/05/2019;22,2
temperatura_historico_DF_01.csv;09/05/2019;21,4
temperatura_historico_DF_01.csv;09/05/2019;18,8
temperatura_historico_DF_01.csv;09/05/2019;18,9
temperatura_historico_DF_01.csv;09/05/2019;18,2
temperatura_historico_DF_01.csv;09/05/2019;19,1
temperatura_historico_DF_01.csv;09/05/2019;19,3
temperatura_historico_DF_01.csv;09/05/2019;18
temperatura_historico_DF_01.csv;09/05/2019;19,7
temperatura_historico_DF_01.csv;09/05/2019;21
temperatura_historico_DF_01.csv;09/05/2019;21,6
temperatura_historico_DF_01.csv;09/05/2019;23,4
temperatura_historico_DF_01.csv;09/05/2019;24,8
temperatura_historico_DF_01.csv;09/05/2019;25,4
temperatura_historico_DF_01.csv;09/05/2019;26,3
temperatura_historico_DF_01.csv;09/05/2019;26,5
temperatura_historico_DF_01.csv;09/05/2019;25,7
temperatura_historico_DF_01.csv;09/05/2019;27,2
temperatura_historico_DF_01.csv;09/05/2019;26,2
temperatura_historico_DF_01.csv;09/05/2019;23,7
temperatura_historico_DF_01.csv;09/05/2019;21,1
temperatura_historico_DF_01.csv;09/05/2019;21,5
temperatura_historico_DF_01.csv;10/05/2019;20,4
temperatura_historico_DF_01.csv;10/05/2019;20,1
temperatura_historico_DF_01.csv;10/05/2019;20,8
temperatura_historico_DF_01.csv;10/05/2019;19,4
temperatura_historico_DF_01.csv;10/05/2019;19,6
temperatura_historico_DF_01.csv;10/05/2019;20,4
temperatura_historico_DF_01.csv;10/05/2019;19,7
temperatura_historico_DF_01.csv;10/05/2019;20,1
temperatura_historico_DF_01.csv;10/05/2019;20,1
temperatura_historico_DF_01.csv;10/05/2019;19,1
temperatura_historico_DF_01.csv;10/05/2019;18,7
temperatura_historico_DF_01.csv;10/05/2019;20,6
temperatura_historico_DF_01.csv;10/05/2019;21,6
temperatura_historico_DF_01.csv;10/05/2019;23,1
temperatura_historico_DF_01.csv;10/05/2019;24,7
temperatura_historico_DF_01.csv;10/05/2019;26,1
temperatura_historico_DF_01.csv;10/05/2019;26,1
temperatura_historico_DF_01.csv;10/05/2019;27,3
temperatura_historico_DF_01.csv;10/05/2019;27,3
temperatura_historico_DF_01.csv;10/05/2019;26,1
temperatura_historico_DF_01.csv;10/05/2019;25,5
temperatura_historico_DF_01.csv;10/05/2019;23,6
temperatura_historico_DF_01.csv;10/05/2019;21,7
temperatura_historico_DF_01.csv;10/05/2019;23,2
temperatura_historico_DF_01.csv;11/05/2019;20,7
temperatura_historico_DF_01.csv;11/05/2019;21,6
temperatura_historico_DF_01.csv;11/05/2019;21,1
temperatura_historico_DF_01.csv;11/05/2019;20,5
temperatura_historico_DF_01.csv;11/05/2019;20,3
temperatura_historico_DF_01.csv;11/05/2019;19,7
temperatura_historico_DF_01.csv;11/05/2019;17,8
temperatura_historico_DF_01.csv;11/05/2019;18,9
temperatura_historico_DF_01.csv;11/05/2019;17,1
temperatura_historico_DF_01.csv;11/05/2019;19
temperatura_historico_DF_01.csv;11/05/2019;18,9
temperatura_historico_DF_01.csv;11/05/2019;20,4
temperatura_historico_DF_01.csv;11/05/2019;21,8
temperatura_historico_DF_01.csv;11/05/2019;23,2
temperatura_historico_DF_01.csv;11/05/2019;24,6
temperatura_historico_DF_01.csv;11/05/2019;25,5
temperatura_historico_DF_01.csv;11/05/2019;26,6
temperatura_historico_DF_01.csv;11/05/2019;27
temperatura_historico_DF_01.csv;11/05/2019;25,6
temperatura_historico_DF_01.csv;11/05/2019;26,8
temperatura_historico_DF_01.csv;11/05/2019;25,9
temperatura_historico_DF_01.csv;11/05/2019;24,2
temperatura_historico_DF_01.csv;11/05/2019;23,2
temperatura_historico_DF_01.csv;11/05/2019;22,8
temperatura_historico_DF_01.csv;12/05/2019;21,9
